task_id,task_size,frequencyNeed_claimed,memoryNeed_claimed,priority,cluster
854,6456866124,6456866124,3002,40,5
463,3074978868,3074978868,2243,20,3
480,6638377052,6638377052,2655,12,3
820,2121677673,2121677673,3741,64,5
801,3960365037,3960365037,2030,55,6
560,5127593158,5127593158,3737,98,5
527,2681713477,2681713477,3941,6,3
172,1202318085,1202318085,932,81,6
609,5139343233,5139343233,1752,34,0
771,5035886836,5035886836,3551,73,5
411,6762972302,6762972302,2278,24,2
681,2173011725,2173011725,2717,23,3
910,5641894833,5641894833,1122,63,6
95,6069071229,6069071229,3584,80,5
960,3959353954,3959353954,3705,24,3
651,2676321984,2676321984,2069,44,6
456,5527191706,5527191706,1879,61,6
688,3608058100,3608058100,3279,90,5
373,6127954332,6127954332,1035,39,6
457,2308485829,2308485829,3885,99,5
297,6703838585,6703838585,3655,93,5
10,6087224393,6087224393,3913,35,3
423,4719280306,4719280306,3735,92,5
847,2227761973,2227761973,1786,26,0
741,5685335721,5685335721,2800,14,3
171,704455679,704455679,297,59,6
406,5787426114,5787426114,2775,26,3
815,2764490245,2764490245,3450,84,5
908,5777027014,5777027014,1933,17,0
663,4768671022,4768671022,3602,12,3
901,5900726766,5900726766,2088,71,5
232,3629172141,3629172141,2708,26,3
192,889526892,889526892,525,49,6
916,3070163226,3070163226,3277,89,5
678,5758773810,5758773810,3962,70,5
335,5487222155,5487222155,1530,67,6
439,4754232703,4754232703,3013,28,3
28,6357609004,6357609004,3196,51,5
131,1036897393,1036897393,759,57,6
956,4093882609,4093882609,1870,7,0
418,3998252019,3998252019,3476,91,5
683,3273629510,3273629510,2356,36,3
66,6143393971,6143393971,3361,24,3
904,5742703514,5742703514,1439,26,0
47,6474479605,6474479605,3801,25,3
850,6283102322,6283102322,3029,84,5
260,6439777586,6439777586,2965,71,5
667,2725828286,2725828286,3578,86,5
230,3250648144,3250648144,2050,23,3
339,2633459183,2633459183,3989,78,5
